standardized_smiles,rmsd,title_vina,Original_SMILES_vina,score_vina,title_glide,Original_SMILES_glide,score_glide,PharmFit_score
FC(F)(F)c1ccc(NN=C2CCCCCCCCCCC2)nc1,2.081893600387237,HIT103440908.pdbqt,FC(F)(F)c1ccc(NN=C2CCCCCCCCCCC2)nc1,-7.7,ligprep_chemdiv-stock1_01_400000_split-10_4.sdf:17539,FC(F)(F)c1ccc(NN=C2CCCCCCCCCCC2)nc1,-7.00281,1.94961
CS(=O)(=O)N1CCC(C(=O)Nc2cccc(Br)c2)Oc2ccccc21,0.9722173664361276,HIT105777778.pdbqt,CS(=O)(=O)N1CCC(C(=O)Nc2cccc(Br)c2)Oc2ccccc21,-7.7,ligprep_chemdiv-stock1_03_400000_split-10_2.sdf:14996,CS(=O)(=O)N1CC[C@H](C(=O)Nc2cccc(Br)c2)Oc2ccccc21,-6.28331,1.92401
Cc1cccc(N2C(=O)c3cccnc3C2CC(=O)NCc2ccc(C)o2)c1,1.609905809689321,HIT104099393.pdbqt,Cc1cccc(N2C(=O)c3cccnc3C2CC(=O)NCc2ccc(C)o2)c1,-7.7,ligprep_chemdiv-stock1_03_400000_split-10_6.sdf:37581,Cc1cccc(N2C(=O)c3cccnc3[C@H]2CC(=O)NCc2ccc(C)o2)c1,-5.99907,1.89111
Cc1cc(C)nc(-n2c(Nc3ccc4ccccc4c3)cc(=O)c3c(C)n(-c4ccc5ccccc5c4)c(=O)nc32)n1,1.0285215649289088,HIT100609419.pdbqt,Cc1cc(C)nc(-n2c(Nc3ccc4ccccc4c3)cc(=O)c3c(C)n(-c4ccc5ccccc5c4)c(=O)nc32)n1,-9.3,ligprep_chemdiv-stock1_01_400000_split-10_3.sdf:20686,Cc1cc(C)nc(-n2c(Nc3ccc4ccccc4c3)cc(=O)c3c(C)n(-c4ccc5ccccc5c4)c(=O)nc32)n1,-5.91336,1.88906
Cc1ccc2c(c1)N(S(C)(=O)=O)CCC(C(=O)Nc1ccc(CC#N)cc1)O2,1.4685147901633715,HIT101859002.pdbqt,Cc1ccc2c(c1)N(S(C)(=O)=O)CCC(C(=O)Nc1ccc(CC#N)cc1)O2,-8.1,ligprep_chemdiv-stock1_03_400000_split-10_2.sdf:15148,Cc1ccc2c(c1)N(S(C)(=O)=O)CC[C@H](C(=O)Nc1ccc(CC#N)cc1)O2,-6.96029,1.86785
Cc1ccc(NC(=O)C2CCCN(c3cc(=O)n(C)c(=O)n3C)C2)nc1,0.7285133278438742,HIT213607767.pdbqt,Cc1ccc(NC(=O)C2CCCN(c3cc(=O)n(C)c(=O)n3C)C2)nc1,-7.8,ligprep_chemdiv-stock1_02_400000_split-10_2.sdf:7304,Cc1ccc(NC(=O)[C@@H]2CCCN(c3cc(=O)n(C)c(=O)n3C)C2)nc1,-6.54781,1.86527
COc1ccccc1-n1c(SCc2cc(=O)n3cc(Cl)ccc3n2)nc2c(sc(=S)n2-c2ccccc2)c1=O,0.73724566931456,HIT100365197.pdbqt,COc1ccccc1-n1c(SCc2cc(=O)n3cc(Cl)ccc3n2)nc2c(sc(=S)n2-c2ccccc2)c1=O,-8.1,ligprep_chemdiv-stock1_03_400000_split-10_2.sdf:32446,COc1ccccc1-n1c(SCc2cc(=O)n3cc(Cl)ccc3n2)nc2c(sc(=S)n2-c2ccccc2)c1=O,-6.21292,1.85732
COc1ccc(-c2noc(CSc3nc4cc5c(cc4c(=O)n3CC3CCCO3)OCO5)n2)cc1,0.6824484721521892,HIT103726560.pdbqt,COc1ccc(-c2noc(CSc3nc4cc5c(cc4c(=O)n3CC3CCCO3)OCO5)n2)cc1,-7.9,ligprep_chemdiv-stock1_03_400000_split-10_4.sdf:35295,COc1ccc(-c2noc(CSc3nc4cc5c(cc4c(=O)n3C[C@@H]3CCCO3)OCO5)n2)cc1,-6.02965,1.84052
COc1cccc(C2C=C(c3ccc(F)cc3)Nc3nc4ccccc4n32)c1OC(F)F,0.7176132197256411,HIT105105838.pdbqt,COc1cccc(C2C=C(c3ccc(F)cc3)Nc3nc4ccccc4n32)c1OC(F)F,-8.1,ligprep_chemdiv-stock1_03_400000_split-10_3.sdf:24745,COc1cccc([C@H]2C=C(c3ccc(F)cc3)Nc3nc4ccccc4n32)c1OC(F)F,-6.13352,1.82877
COc1cccc(C2C(C(=O)Nc3ccc(C)cc3)c3ccccc3C(=O)N2C2CC2)c1,0.5528739014798053,HIT104731914.pdbqt,COc1cccc(C2C(C(=O)Nc3ccc(C)cc3)c3ccccc3C(=O)N2C2CC2)c1,-8.2,ligprep_chemdiv-stock1_04_414266_split-10_2.sdf:16925,COc1cccc([C@@H]2[C@H](C(=O)Nc3ccc(C)cc3)c3ccccc3C(=O)N2C2CC2)c1,-6.90226,1.80851
CCCN(C)C(=O)c1nn(-c2ccc(C)cc2)c(Oc2ccc([N+](=O)[O-])cc2S(=O)(=O)N2CCOCC2)c1C,1.956617170408781,HIT105165989.pdbqt,CCCN(C)C(=O)c1nn(-c2ccc(C)cc2)c(Oc2ccc([N+](=O)[O-])cc2S(=O)(=O)N2CCOCC2)c1C,-7.7,ligprep_chemdiv-stock1_04_414266_split-10_0.sdf:39474,CCCN(C)C(=O)c1nn(-c2ccc(C)cc2)c(Oc2ccc([N+](=O)[O-])cc2S(=O)(=O)N2CCOCC2)c1C,-6.32077,1.7872
COc1ccccc1C(=O)NCc1nnc(SCC(=O)N2N=C(c3cccs3)CC2c2cccc(OC)c2OC)n1-c1cccc(C)c1,1.645751430957907,HIT103241053.pdbqt,COc1ccccc1C(=O)NCc1nnc(SCC(=O)N2N=C(c3cccs3)CC2c2cccc(OC)c2OC)n1-c1cccc(C)c1,-7.7,ligprep_chemdiv-stock1_01_400000_split-10_6.sdf:30375,COc1ccccc1C(=O)NCc1nnc(SCC(=O)N2N=C(c3cccs3)C[C@H]2c2cccc(OC)c2OC)n1-c1cccc(C)c1,-7.91854,1.77724
OC1(C#Cc2ccccc2)CCCCCCCCCCC1,2.0583726258058,HIT105394641.pdbqt,OC1(C#Cc2ccccc2)CCCCCCCCCCC1,-7.8,ligprep_chemdiv-stock1_01_400000_split-10_5.sdf:11622,OC1(C#Cc2ccccc2)CCCCCCCCCCC1,-6.27419,1.77539
Cc1cccc(-n2nc(C(=O)Nc3ccccc3C)nc2-c2ccccc2)c1,2.0140326851334143,HIT102583751.pdbqt,Cc1cccc(-n2nc(C(=O)Nc3ccccc3C)nc2-c2ccccc2)c1,-7.8,ligprep_chemdiv-stock1_02_400000_split-10_0.sdf:33225,Cc1cccc(-n2nc(C(=O)Nc3ccccc3C)nc2-c2ccccc2)c1,-6.16856,1.7596
COc1cccc(C2C(C(=O)NCc3ccc(F)cc3)c3ccccc3C(=O)N2C2CC2)c1,0.937939698261972,HIT102734053.pdbqt,COc1cccc(C2C(C(=O)NCc3ccc(F)cc3)c3ccccc3C(=O)N2C2CC2)c1,-7.7,ligprep_chemdiv-stock1_04_414266_split-10_2.sdf:9873,COc1cccc([C@@H]2[C@H](C(=O)NCc3ccc(F)cc3)c3ccccc3C(=O)N2C2CC2)c1,-6.35094,1.74841
O=C1Nc2ccccc2C1=NNC(=O)c1cnc2ccccc2c1,1.7958086568683571,HIT106257154.pdbqt,O=C1Nc2ccccc2/C1=N\NC(=O)c1cnc2ccccc2c1,-8.3,ligprep_chemdiv-stock1_03_400000_split-10_2.sdf:17190,O=C1Nc2ccccc2/C1=N\NC(=O)c1cnc2ccccc2c1,-6.62623,1.74447
COc1cccc(-n2c(=S)sc3c(=O)n(-c4ccccc4C)c(SCC(=O)Nc4ccc(N(C)C)cc4)nc32)c1,2.0121817771389336,HIT106929240.pdbqt,COc1cccc(-n2c(=S)sc3c(=O)n(-c4ccccc4C)c(SCC(=O)Nc4ccc(N(C)C)cc4)nc32)c1,-7.7,ligprep_chemdiv-stock1_03_400000_split-10_2.sdf:32726,COc1cccc(-n2c(=S)sc3c(=O)n(-c4ccccc4C)c(SCC(=O)Nc4ccc(N(C)C)cc4)nc32)c1,-6.08823,1.74296
COc1ccccc1-n1c(SCC(=O)Nc2ccc(N(C)C)cc2)nc2c(sc(=S)n2-c2ccccc2)c1=O,1.651560003955856,HIT103213086.pdbqt,COc1ccccc1-n1c(SCC(=O)Nc2ccc(N(C)C)cc2)nc2c(sc(=S)n2-c2ccccc2)c1=O,-8.0,ligprep_chemdiv-stock1_03_400000_split-10_2.sdf:32447,COc1ccccc1-n1c(SCC(=O)Nc2ccc(N(C)C)cc2)nc2c(sc(=S)n2-c2ccccc2)c1=O,-6.2841,1.73591
COc1ccc(OC)c(NC(=O)c2oc(=O)c3ccccc3c2-c2ccc(C)cc2)c1,2.043164931526418,HIT101619033.pdbqt,COc1ccc(OC)c(NC(=O)c2oc(=O)c3ccccc3c2-c2ccc(C)cc2)c1,-8.0,ligprep_chemdiv-stock1_03_400000_split-10_3.sdf:30632,COc1ccc(OC)c(NC(=O)c2oc(=O)c3ccccc3c2-c2ccc(C)cc2)c1,-6.04313,1.73279
FC(F)(F)C1(C(F)(F)F)N=C(Cc2ccccc2)NC(c2ccccc2)=N1,0.513182509949938,HIT105698644.pdbqt,FC(F)(F)C1(C(F)(F)F)N=C(Cc2ccccc2)NC(c2ccccc2)=N1,-7.7,ligprep_chemdiv-stock1_01_400000_split-10_3.sdf:29288,FC(F)(F)C1(C(F)(F)F)N=C(Cc2ccccc2)NC(c2ccccc2)=N1,-6.84339,1.73092
CC1CCCC(NC(=O)C2CCCN(c3ncnc4c3nc3n4CCCCC3)C2)C1C,1.5656214173869254,HIT102773377.pdbqt,CC1CCCC(NC(=O)C2CCCN(c3ncnc4c3nc3n4CCCCC3)C2)C1C,-8.0,ligprep_chemdiv-stock1_01_400000_split-10_6.sdf:33032,C[C@H]1[C@H](C)CCC[C@@H]1NC(=O)[C@H]1CCCN(c2ncnc3c2nc2n3CCCCC2)C1,-5.93518,1.7234
O=S(=O)(NCC(c1ccc(F)cc1)S(=O)(=O)c1cccs1)c1ccc2c(c1)OCCO2,2.4825083034003352,HIT103535644.pdbqt,O=S(=O)(NCC(c1ccc(F)cc1)S(=O)(=O)c1cccs1)c1ccc2c(c1)OCCO2,-7.8,ligprep_chemdiv-stock1_02_400000_split-10_1.sdf:37164,O=S(=O)(NC[C@H](c1ccc(F)cc1)S(=O)(=O)c1cccs1)c1ccc2c(c1)OCCO2,-6.7534,1.72284
COCCCN1C(=O)C(Nc2ccc(C)c(C)c2)=C(Sc2ccc(NC(=O)c3ccc(F)cc3)cc2)C1=O,2.315295772227543,HIT105937896.pdbqt,COCCCN1C(=O)C(Nc2ccc(C)c(C)c2)=C(Sc2ccc(NC(=O)c3ccc(F)cc3)cc2)C1=O,-7.7,ligprep_chemdiv-stock1_04_414266_split-10_3.sdf:18493,COCCCN1C(=O)C(Nc2ccc(C)c(C)c2)=C(Sc2ccc(NC(=O)c3ccc(F)cc3)cc2)C1=O,-6.11475,1.72254
O=C(NCc1ccc(F)cc1)C1CCN(c2ncnc3c2oc2ccccc23)CC1,1.3896561693454963,HIT100622090.pdbqt,O=C(NCc1ccc(F)cc1)C1CCN(c2ncnc3c2oc2ccccc23)CC1,-8.1,ligprep_chemdiv-stock1_03_400000_split-10_5.sdf:25008,O=C(NCc1ccc(F)cc1)C1CCN(c2ncnc3c2oc2ccccc23)CC1,-5.9139,1.72238
Cc1cccc(Nc2c(C(=O)N3CCCCC3)cnc3nc(C)ccc23)c1,0.9321795402094945,HIT103980688.pdbqt,Cc1cccc(Nc2c(C(=O)N3CCCCC3)cnc3nc(C)ccc23)c1,-7.7,ligprep_chemdiv-stock1_03_400000_split-10_5.sdf:29054,Cc1cccc(Nc2c(C(=O)N3CCCCC3)cnc3nc(C)ccc23)c1,-6.41565,1.71919
CCCOc1ccc(C2CC(=O)Nc3nc(SCc4ccccc4F)[nH]c(=O)c32)cc1,1.4460554481181769,HIT101783025.pdbqt,CCCOc1ccc(C2CC(=O)Nc3nc(SCc4ccccc4F)[nH]c(=O)c32)cc1,-7.7,ligprep_chemdiv-stock1_02_400000_split-10_1.sdf:3231,CCCOc1ccc([C@H]2CC(=O)Nc3nc(SCc4ccccc4F)[nH]c(=O)c32)cc1,-6.34186,1.69519
Cc1ccc(N2C(=O)c3oc4ccccc4c(=O)c3C2c2cccc(O)c2)nc1,0.9849157733987488,HIT104229086.pdbqt,Cc1ccc(N2C(=O)c3oc4ccccc4c(=O)c3C2c2cccc(O)c2)nc1,-8.1,ligprep_chemdiv-stock1_01_400000_split-10_3.sdf:21701,Cc1ccc(N2C(=O)c3oc4ccccc4c(=O)c3[C@H]2c2cccc(O)c2)nc1,-6.16021,1.69417
CCOc1ccccc1Nc1c(-c2nc(C)no2)cnc2nc(C)ccc12,0.9213402920222816,HIT211718932.pdbqt,CCOc1ccccc1Nc1c(-c2nc(C)no2)cnc2nc(C)ccc12,-7.7,ligprep_chemdiv-stock1_03_400000_split-10_7.sdf:13020,CCOc1ccccc1Nc1c(-c2nc(C)no2)cnc2nc(C)ccc12,-6.0941,1.69343
CCc1ccc(C2=CC(c3ccccc3C)n3ncnc3N2)cc1,1.7801796671965449,HIT102619820.pdbqt,CCc1ccc(C2=CC(c3ccccc3C)n3ncnc3N2)cc1,-7.7,ligprep_chemdiv-stock1_03_400000_split-10_3.sdf:24564,CCc1ccc(C2=C[C@H](c3ccccc3C)n3ncnc3N2)cc1,-7.10685,1.69304
O=C1C2C3C=CC(C2C(=O)N1c1cccnc1)C1C(=O)N(c2cccnc2)C(=O)C31,1.794169742620059,HIT104528772.pdbqt,O=C1C2C3C=CC(C2C(=O)N1c1cccnc1)C1C(=O)N(c2cccnc2)C(=O)C31,-7.7,ligprep_chemdiv-stock1_01_400000_split-10_0.sdf:13989,O=C1[C@@H]2[C@H]3C=C[C@@H]([C@@H]2C(=O)N1c1cccnc1)[C@@H]1C(=O)N(c2cccnc2)C(=O)[C@H]31,-6.38883,1.6865
CCCc1nc2c3ccccc3n(CC(=O)N3CCN(c4ccccc4OC)CC3)c(=O)n2n1,1.7578796834455388,HIT104844210.pdbqt,CCCc1nc2c3ccccc3n(CC(=O)N3CCN(c4ccccc4OC)CC3)c(=O)n2n1,-7.9,ligprep_chemdiv-stock1_02_400000_split-10_9.sdf:18901,CCCc1nc2c3ccccc3n(CC(=O)N3CCN(c4ccccc4OC)CC3)c(=O)n2n1,-6.51185,1.68642
Cc1ccccc1C1C=C(c2ccc(Cl)cc2)Nc2ncnn21,1.713218413066344,HIT100375149.pdbqt,Cc1ccccc1C1C=C(c2ccc(Cl)cc2)Nc2ncnn21,-7.7,ligprep_chemdiv-stock1_03_400000_split-10_3.sdf:24441,Cc1ccccc1[C@H]1C=C(c2ccc(Cl)cc2)Nc2ncnn21,-6.943,1.68537
O=C(CCc1cn(Cc2ccccc2F)c2ccccc12)N1CCN(c2ccccn2)CC1,0.9189557492561372,HIT102536549.pdbqt,O=C(CCc1cn(Cc2ccccc2F)c2ccccc12)N1CCN(c2ccccn2)CC1,-7.9,ligprep_chemdiv-stock1_02_400000_split-10_2.sdf:33712,O=C(CCc1cn(Cc2ccccc2F)c2ccccc12)N1CCN(c2ccccn2)CC1,-6.17729,1.68302
Cc1ccc2nc(NC(=O)C34CC5CC(C3)CC(n3cnc([N+](=O)[O-])n3)(C5)C4)sc2c1,2.0372601554459715,HIT104793855.pdbqt,Cc1ccc2nc(NC(=O)C34CC5CC(C3)CC(n3cnc([N+](=O)[O-])n3)(C5)C4)sc2c1,-8.0,ligprep_chemdiv-stock1_01_400000_split-10_3.sdf:10531,Cc1ccc2nc(NC(=O)[C@@]34C[C@H]5C[C@@H](C3)C[C@](n3cnc([N+](=O)[O-])n3)(C5)C4)sc2c1,-5.97738,1.67367
Cc1ccccc1C1C=C(c2ccc(Br)cc2)Nc2ncnn21,1.7237738231793247,HIT101322483.pdbqt,Cc1ccccc1C1C=C(c2ccc(Br)cc2)Nc2ncnn21,-7.7,ligprep_chemdiv-stock1_03_400000_split-10_3.sdf:24554,Cc1ccccc1[C@H]1C=C(c2ccc(Br)cc2)Nc2ncnn21,-6.72893,1.67136
Cc1ccccc1C1C=C(c2ccc(F)cc2)Nc2ncnn21,1.7179125888832294,HIT100362909.pdbqt,Cc1ccccc1C1C=C(c2ccc(F)cc2)Nc2ncnn21,-7.7,ligprep_chemdiv-stock1_03_400000_split-10_3.sdf:24604,Cc1ccccc1[C@H]1C=C(c2ccc(F)cc2)Nc2ncnn21,-7.0215,1.66846
CCc1cccc(C)c1NC(=O)C1CCN(Cc2noc(-c3ccc(C)cc3)n2)CC1,1.8480394721556048,HIT104247924.pdbqt,CCc1cccc(C)c1NC(=O)C1CCN(Cc2noc(-c3ccc(C)cc3)n2)CC1,-8.0,ligprep_chemdiv-stock1_03_400000_split-10_2.sdf:10982,CCc1cccc(C)c1NC(=O)C1CCN(Cc2noc(-c3ccc(C)cc3)n2)CC1,-6.55346,1.66609
Cc1ccc(Cn2cc(C(CC(=O)NCc3ccncc3)c3ccc(C(F)(F)F)cc3)c3cc([N+](=O)[O-])ccc32)cc1,1.127903229659438,HIT101324313.pdbqt,Cc1ccc(Cn2cc(C(CC(=O)NCc3ccncc3)c3ccc(C(F)(F)F)cc3)c3cc([N+](=O)[O-])ccc32)cc1,-7.7,ligprep_chemdiv-stock1_04_414266_split-10_3.sdf:31793,Cc1ccc(Cn2cc([C@@H](CC(=O)NCc3ccncc3)c3ccc(C(F)(F)F)cc3)c3cc([N+](=O)[O-])ccc32)cc1,-5.89932,1.66545
Cc1ccccc1C1c2ccsc2CCN1C(C)C(=O)N1CCCN(C(=O)c2ccc(Cl)c(Cl)c2)CC1,2.504710592927718,HIT105669779.pdbqt,Cc1ccccc1C1c2ccsc2CCN1C(C)C(=O)N1CCCN(C(=O)c2ccc(Cl)c(Cl)c2)CC1,-8.1,ligprep_chemdiv-stock1_04_414266_split-10_3.sdf:9266,Cc1ccccc1[C@@H]1c2ccsc2CCN1[C@@H](C)C(=O)N1CCCN(C(=O)c2ccc(Cl)c(Cl)c2)CC1,-6.17895,1.64079
CCc1ccc(NC(=O)c2oc(=O)c3ccccc3c2-c2ccc(C)cc2)cc1,1.4210552246057542,HIT103780262.pdbqt,CCc1ccc(NC(=O)c2oc(=O)c3ccccc3c2-c2ccc(C)cc2)cc1,-7.9,ligprep_chemdiv-stock1_03_400000_split-10_3.sdf:30624,CCc1ccc(NC(=O)c2oc(=O)c3ccccc3c2-c2ccc(C)cc2)cc1,-6.00009,1.64026
O=C(c1cccc(Cl)c1)N1CCSC12C(=O)N(Cc1ccc(F)cc1F)c1ccccc12,1.4561304891947362,HIT101772639.pdbqt,O=C(c1cccc(Cl)c1)N1CCSC12C(=O)N(Cc1ccc(F)cc1F)c1ccccc12,-8.0,ligprep_chemdiv-stock1_04_414266_split-10_3.sdf:2249,O=C(c1cccc(Cl)c1)N1CCS[C@]12C(=O)N(Cc1ccc(F)cc1F)c1ccccc12,-5.88851,1.62291
Cc1ccc(C2CC(C(F)(F)F)n3nc(-c4nc5c6cnn(C)c6ncn5n4)cc3N2)cc1C,1.5560506357064194,HIT103659635.pdbqt,Cc1ccc(C2CC(C(F)(F)F)n3nc(-c4nc5c6cnn(C)c6ncn5n4)cc3N2)cc1C,-9.0,ligprep_chemdiv-stock1_04_414266_split-10_7.sdf:19571,Cc1ccc([C@@H]2C[C@@H](C(F)(F)F)n3nc(-c4nc5c6cnn(C)c6ncn5n4)cc3N2)cc1C,-6.54376,1.62219
COc1cccc(C(=O)Nc2cc3c(cc2Sc2ccc(C)cc2)n(C)c(=O)n3C)c1,1.843824303259484,HIT106130185.pdbqt,COc1cccc(C(=O)Nc2cc3c(cc2Sc2ccc(C)cc2)n(C)c(=O)n3C)c1,-8.0,ligprep_chemdiv-stock1_02_400000_split-10_5.sdf:7024,COc1cccc(C(=O)Nc2cc3c(cc2Sc2ccc(C)cc2)n(C)c(=O)n3C)c1,-5.89867,1.62141
COc1ccc2c(c1OC)C(=O)N1c3ccccc3C(=O)N(CC(=O)NCC(=O)c3ccccc3)C21,1.5688934727663597,HIT100949418.pdbqt,COc1ccc2c(c1OC)C(=O)N1c3ccccc3C(=O)N(CC(=O)NCC(=O)c3ccccc3)C21,-8.2,ligprep_chemdiv-stock1_04_414266_split-10_5.sdf:14912,COc1ccc2c(c1OC)C(=O)N1c3ccccc3C(=O)N(CC(=O)NCC(=O)c3ccccc3)[C@H]21,-6.55918,1.61363
Fc1cccc(Cl)c1C1C=C(c2ccc(Br)cc2)Nc2ncnn21,2.1403104270564746,HIT102301726.pdbqt,Fc1cccc(Cl)c1C1C=C(c2ccc(Br)cc2)Nc2ncnn21,-7.8,ligprep_chemdiv-stock1_03_400000_split-10_3.sdf:24415,Fc1cccc(Cl)c1[C@H]1C=C(c2ccc(Br)cc2)Nc2ncnn21,-6.55321,1.61329
O=C1CCCC2=C1C(c1cccc(O)c1)C1=C(N2)c2ccccc2C1=O,0.5304367855470982,HIT103978313.pdbqt,O=C1CCCC2=C1C(c1cccc(O)c1)C1=C(N2)c2ccccc2C1=O,-8.0,ligprep_chemdiv-stock1_04_414266_split-10_4.sdf:11701,O=C1CCCC2=C1[C@H](c1cccc(O)c1)C1=C(N2)c2ccccc2C1=O,-6.39397,1.61123
COCCOc1nc(-c2cccc(C(F)(F)F)c2)n(-c2cccc(NC(=O)c3ccc(C)cc3)c2)n1,1.9786891430944884,HIT100506072.pdbqt,COCCOc1nc(-c2cccc(C(F)(F)F)c2)n(-c2cccc(NC(=O)c3ccc(C)cc3)c2)n1,-8.2,ligprep_chemdiv-stock1_04_414266_split-10_3.sdf:37118,COCCOc1nc(-c2cccc(C(F)(F)F)c2)n(-c2cccc(NC(=O)c3ccc(C)cc3)c2)n1,-6.03994,1.61027
CS(=O)(=O)N1CCC(C(=O)Nc2ccc(F)cc2F)Oc2ccc(Cl)cc21,1.43535281725435,HIT106910442.pdbqt,CS(=O)(=O)N1CCC(C(=O)Nc2ccc(F)cc2F)Oc2ccc(Cl)cc21,-8.3,ligprep_chemdiv-stock1_03_400000_split-10_2.sdf:15273,CS(=O)(=O)N1CC[C@H](C(=O)Nc2ccc(F)cc2F)Oc2ccc(Cl)cc21,-6.40749,1.60157
O=c1[nH]c2ccc(S(=O)(=O)Nc3c(NC4CCCCC4)c4ccccc4oc3=O)cc2o1,1.4542274351438298,HIT107166512.pdbqt,O=c1[nH]c2ccc(S(=O)(=O)Nc3c(NC4CCCCC4)c4ccccc4oc3=O)cc2o1,-8.1,ligprep_chemdiv-stock1_02_400000_split-10_7.sdf:26710,O=c1[nH]c2ccc(S(=O)(=O)Nc3c(NC4CCCCC4)c4ccccc4oc3=O)cc2o1,-5.94482,1.60095
O=C1CC(c2cccc(Cl)c2)c2cc3c(cc2N1)OCCO3,1.072623548086229,HIT100219217.pdbqt,O=C1CC(c2cccc(Cl)c2)c2cc3c(cc2N1)OCCO3,-7.9,ligprep_chemdiv-stock1_01_400000_split-10_7.sdf:17429,O=C1C[C@H](c2cccc(Cl)c2)c2cc3c(cc2N1)OCCO3,-6.05093,1.59798
Cc1ccc(NC(=O)C2CCN(C(=O)c3cc(-c4cccnc4)[nH]n3)CC2)c(C)c1,2.441746236678443,HIT105381637.pdbqt,Cc1ccc(NC(=O)C2CCN(C(=O)c3cc(-c4cccnc4)[nH]n3)CC2)c(C)c1,-7.9,ligprep_chemdiv-stock1_02_400000_split-10_8.sdf:13146,Cc1ccc(NC(=O)C2CCN(C(=O)c3cc(-c4cccnc4)[nH]n3)CC2)c(C)c1,-6.39383,1.59711
CN(C)c1ccc(C(CNC(=O)c2ccc(C(F)(F)F)cc2)N2CCc3ccccc32)cc1,1.5847154240277712,HIT103585901.pdbqt,CN(C)c1ccc(C(CNC(=O)c2ccc(C(F)(F)F)cc2)N2CCc3ccccc32)cc1,-7.9,ligprep_chemdiv-stock1_02_400000_split-10_7.sdf:33371,CN(C)c1ccc([C@H](CNC(=O)c2ccc(C(F)(F)F)cc2)N2CCc3ccccc32)cc1,-6.24703,1.59691
Cc1n[nH]c2c1C(c1ccccc1F)N(c1ccc(Br)cc1)C2=O,0.4591172163329678,HIT103839032.pdbqt,Cc1n[nH]c2c1C(c1ccccc1F)N(c1ccc(Br)cc1)C2=O,-7.7,ligprep_chemdiv-stock1_01_400000_split-10_5.sdf:21827,Cc1n[nH]c2c1[C@H](c1ccccc1F)N(c1ccc(Br)cc1)C2=O,-6.09342,1.59495
Cn1ncc2c1ncn1nc(-c3cc4n(n3)C(C(F)(F)F)CC(c3ccc(Cl)cc3)N4)nc21,0.994713468565424,HIT104978721.pdbqt,Cn1ncc2c1ncn1nc(-c3cc4n(n3)C(C(F)(F)F)CC(c3ccc(Cl)cc3)N4)nc21,-8.6,ligprep_chemdiv-stock1_04_414266_split-10_7.sdf:19080,Cn1ncc2c1ncn1nc(-c3cc4n(n3)[C@H](C(F)(F)F)C[C@@H](c3ccc(Cl)cc3)N4)nc21,-6.54847,1.59355
Cc1ccc(C2=CC(c3ccc(Cl)cc3Cl)n3nnnc3N2)cc1,0.5624257365792092,HIT100156317.pdbqt,Cc1ccc(C2=CC(c3ccc(Cl)cc3Cl)n3nnnc3N2)cc1,-7.8,ligprep_chemdiv-stock1_03_400000_split-10_3.sdf:24204,Cc1ccc(C2=C[C@H](c3ccc(Cl)cc3Cl)n3nnnc3N2)cc1,-6.82912,1.59156
CCCCN1C(=O)C(=c2sc3nc(-c4cccc(C)c4)nn3c2=O)c2ccccc21,1.263516977593363,HIT100838394.pdbqt,CCCCN1C(=O)/C(=c2\sc3nc(-c4cccc(C)c4)nn3c2=O)c2ccccc21,-7.9,ligprep_chemdiv-stock1_01_400000_split-10_3.sdf:13114,CCCCN1C(=O)/C(=c2\sc3nc(-c4cccc(C)c4)nn3c2=O)c2ccccc21,-5.87759,1.58809
O=C(Nc1cccc(SC2=C(Nc3ccc(F)cc3)C(=O)N(c3ccc(F)cc3)C2=O)c1)c1ccc([N+](=O)[O-])cc1,1.844819488889188,HIT106223996.pdbqt,O=C(Nc1cccc(SC2=C(Nc3ccc(F)cc3)C(=O)N(c3ccc(F)cc3)C2=O)c1)c1ccc([N+](=O)[O-])cc1,-8.1,ligprep_chemdiv-stock1_04_414266_split-10_4.sdf:1170,O=C(Nc1cccc(SC2=C(Nc3ccc(F)cc3)C(=O)N(c3ccc(F)cc3)C2=O)c1)c1ccc([N+](=O)[O-])cc1,-6.46342,1.58191
CCOc1ccc(C2=CC(c3ccccc3OC(F)F)n3c(nc4ccccc43)N2)cc1Cl,2.428371106817128,HIT106244516.pdbqt,CCOc1ccc(C2=CC(c3ccccc3OC(F)F)n3c(nc4ccccc43)N2)cc1Cl,-8.1,ligprep_chemdiv-stock1_03_400000_split-10_3.sdf:24728,CCOc1ccc(C2=C[C@@H](c3ccccc3OC(F)F)n3c(nc4ccccc43)N2)cc1Cl,-6.48325,1.57957
COc1ccc2c(c1)N1CCN(c3cnccn3)CC1C(C(=O)NCc1ccc(F)cc1)C2,1.9777918806159311,HIT104104213.pdbqt,COc1ccc2c(c1)N1CCN(c3cnccn3)CC1C(C(=O)NCc1ccc(F)cc1)C2,-8.7,ligprep_chemdiv-stock1_04_414266_split-10_2.sdf:14922,COc1ccc2c(c1)N1CCN(c3cnccn3)C[C@@H]1[C@H](C(=O)NCc1ccc(F)cc1)C2,-5.95615,1.57558
Cc1ccccc1C1C=C(c2ccc(Br)cc2)Nc2nnnn21,1.7733932240077273,HIT107303772.pdbqt,Cc1ccccc1C1C=C(c2ccc(Br)cc2)Nc2nnnn21,-7.7,ligprep_chemdiv-stock1_03_400000_split-10_3.sdf:24555,Cc1ccccc1[C@H]1C=C(c2ccc(Br)cc2)Nc2nnnn21,-7.17303,1.57384
